Id,SalePrice
2166,133817.26329
2167,224678.56223
2168,176484.73081
2169,183119.63887
2170,205728.51322
2171,135416.09566
2172,143424.65794
2173,155786.56747
2174,231226.43991
2175,179321
2176,179321
2177,186997.25319
2178,198607.11183
2179,146291.00102
2180,249744.56545
2181,231726.84485
2182,179321
2183,204613.52736
2184,126516.56644
2185,101561.42079
2186,137631.85547
2187,138172.24708
2188,143182.71827
2189,215892.28865
2190,76191.901936
2191,82551.690766
2192,89892.263639
2193,111929.88245
2194,92167.78669
2195,101717.87858
2196,109501.83117
2197,111109.82536
2198,172019.81013
2199,155299.89386
2200,179321
2201,154571.53191
2202,210159.40712
2203,179321
2204,181099.78837
2205,156788.71326
2206,179321
2207,220694.1574
2208,231037.8227
2209,214360.48112
2210,119753.34187
2211,179321
2212,106951.60318
2213,89197.564602
2214,102084.02712
2215,87000.803688
2216,179321
2217,49160.772082
2218,179321
2219,179321
2220,75035.292799
2221,312700.92359
2222,307348.23832
2223,262382.4372
2224,212032.4544
2225,132698.8766
2226,158769.3048
2227,206948.50887
2228,229470.0663
2229,258475.51212
2230,133886.68222
2231,199809.42046
2232,202318.24396
2233,191787.79918
2234,246735.33176
2235,218812.18291
2236,285663.69062
2237,179321
2238,206300
2239,117571.00437
2240,144480.96587
2241,158171.29403
2242,117585.70251
2243,112511.21623
2244,96180.521406
2245,92060.674565
2246,179321
2247,100556.68229
2248,123681.92233
2249,130198.71589
2250,129504.29064
2251,113451.55917
2252,195215.91815
2253,150116.69893
2254,159167.30427
2255,182058.1597
2256,185079.94829
2257,251806.11188
2258,191964.89029
2259,161637.3896
2260,163749.30367
2261,186768.11214
2262,226692.46447
2263,179321
2264,179321
2265,179321
2266,276235.23473
2267,179321
2268,179321
2269,151324.75004
2270,172161.01329
2271,239087.7725
2272,186948.81952
2273,186447.08945
2274,158681.75341
2275,179321
2276,179321
2277,179321
2278,139871.94915
2279,126611.21494
2280,112825.08746
2281,171559.7298
2282,154445.14197
2283,103733.89844
2284,123974.38859
2285,187776.34245
2286,119622.1834
2287,179321
2288,285126.03258
2289,179321
2290,179321
2291,304625.4376
2292,420155.83647
2293,179321
2294,179321
2295,179321
2296,179321
2297,282941.56526
2298,306489.26614
2299,179321
2300,316156.95271
2301,261348.23675
2302,245742.41951
2303,265111.11177
2304,179321
2305,179321
2306,179321
2307,190359.27222
2308,209500
2309,302653.03322
2310,242839.57324
2311,204580.59736
2312,178485.75783
2313,174857.37962
2314,213635.68947
2315,179308.34682
2316,83851.433132
2317,188134.71652
2318,180154.85791
2319,185301.05977
2320,192337.95779
2321,229752.53306
2322,172204.24077
2323,181542.01729
2324,169821.32447
2325,215863.47329
2326,170518.26068
2327,223371.38347
2328,220005.71059
2329,170696.32456
2330,180672.45413
2331,179321
2332,179321
2333,324487.05912
2334,230598.58326
2335,179321
2336,179321
2337,181267.10823
2338,279217.12468
2339,235686.83656
2340,179321
2341,203345.02825
2342,236557.17797
2343,217751.92458
2344,198341.96091
2345,179321
2346,209442.10171
2347,215085.54851
2348,241795.41447
2349,179321
2350,235755.85788
2351,283393.72419
2352,179321
2353,179321
2354,126120.9322
2355,147493.9338
2356,144929.62118
2357,258953.42009
2358,162713.64096
2359,161753.80474
2360,119075.22508
2361,169815.07345
2362,277732.74032
2363,137608.75981
2364,153327.00558
2365,226133.83747
2366,201470.86502
2367,256770.07411
2368,209559.75658
2369,225824.75508
2370,161524.33941
2371,173852.5774
2372,203043.76737
2373,260180.80961
2374,179321
2375,250739.6047
2376,312244.63192
2377,440210.36362
2378,146642.16214
2379,188271.95361
2380,136234.48978
2381,154037.14393
2382,222252.22922
2383,207134.49084
2384,233068.76172
2385,149277.82639
2386,179321
2387,133425.16228
2388,101645.52425
2389,135046.12972
2390,135300.82362
2391,145640.33393
2392,127133.76506
2393,170513.15355
2394,147945.31134
2395,176781.99673
2396,141946.56028
2397,212598.59556
2398,123291.07367
2399,73033.767856
2400,70747.154201
2401,108880.65316
2402,135485.8277
2403,168197.1474
2404,128670.35335
2405,169076.75218
2406,137014.64618
2407,118764.41515
2408,179321
2409,135272.01106
2410,179321
2411,119102.33457
2412,179321
2413,139320.29118
2414,172755.56809
2415,166709.40879
2416,148674.24136
2417,179321
2418,140881.64623
2419,118621.63446
2420,130383.7582
2421,128886.07254
2422,105242.21799
2423,97105.312511
2424,179321
2425,179321
2426,179321
2427,110119.83538
2428,166200.63828
2429,121074.33658
2430,133543.9258
2431,179321
2432,128533.00468
2433,124814.67495
2434,147760.74297
2435,179321
2436,97002.180771
2437,117164.74456
2438,121158.80075
2439,108976.3262
2440,124538.80765
2441,179321
2442,106336.12945
2443,110957.93045
2444,115978.73907
2445,97469.857829
2446,116117.04143
2447,185784.49175
2448,179321
2449,102992.86849
2450,145546.75387
2451,121733.55681
2452,175859.01508
2453,179321
2454,88572.190565
2455,116965.73399
2456,126410.53036
2457,179321
2458,179321
2459,113451.75753
2460,138433.39751
2461,118382.86776
2462,172002.56519
2463,137677.61477
2464,143946.98883
2465,154395.68404
2466,126487.49553
2467,136627.83302
2468,102625.75818
2469,103336.50362
2470,179321
2471,198226.01136
2472,172640.43745
2473,90902.762985
2474,86610.771428
2475,202855.84987
2476,119890.13982
2477,122438.04029
2478,160118.82553
2479,124930.82854
2480,129499.29679
2481,129363.70961
2482,122287.00491
2483,121481.42294
2484,128268.43728
2485,130267.13684
2486,179321
2487,179321
2488,179321
2489,146262.94465
2490,135832.72779
2491,95235.248224
2492,206498.0302
2493,132119.35095
2494,179321
2495,107480.23637
2496,244999.01171
2497,179321
2498,179321
2499,94701.320875
2500,145765.75118
2501,129792.63861
2502,179321
2503,99536.764157
2504,215777.1296
2505,199538.43438
2506,275643.06273
2507,365215.29869
2508,275643.06273
2509,223435.43059
2510,179321
2511,179321
2512,205345.17095
2513,228045.49339
2514,274086.453
2515,179321
2516,169334.65232
2517,139918.01319
2518,179321
2519,179321
2520,177020.22653
2521,179321
2522,217803.63203
2523,135980.97514
2524,179012.60646
2525,139143.09583
2526,150459.33278
2527,125525.0959
2528,135563.92934
2529,148610.13721
2530,179321
2531,239870.92063
2532,213123.87935
2533,191613.03156
2534,242524.77229
2535,262173.41356
2536,211791.76324
2537,269384.49665
2538,201768.37532
2539,192517.59842
2540,185506.03074
2541,184995.10674
2542,154624.31078
2543,120414.7289
2544,133037.70484
2545,136952.64856
2546,166431.48352
2547,122300.26046
2548,179321
2549,179321
2550,179321
2551,147453.27661
2552,109838.27802
2553,79468.58265
2554,115529.16376
2555,111055.56064
2556,179321
2557,106161.48112
2558,155845.35161
2559,149288.07491
2560,151538.58804
2561,142479.91357
2562,154036.90676
2563,166459.71047
2564,200299.82461
2565,122960.32951
2566,179321
2567,143384.63547
2568,179321
2569,215333.72599
2570,123812.64645
2571,223425.17408
2572,162108.86432
2573,234516.17192
2574,268400.87829
2575,139511.82795
2576,101676.21752
2577,179321
2578,179321
2579,58375.088203
2580,112140.34116
2581,115127.88418
2582,96851.732854
2583,290618.60985
2584,175785.45733
2585,184703.20878
2586,197569.15665
2587,189366.85453
2588,139033.51639
2589,140430.67236
2590,216662.33034
2591,195597.18221
2592,250344.68638
2593,256160.79292
2594,191728.27395
2595,229585.01995
2596,179321
2597,179321
2598,244674.18982
2599,179321
2600,179321
2601,143939.54112
2602,179321
2603,93428.067587
2604,82671.875023
2605,88461.421521
2606,163556.36547
2607,158919.73095
2608,162516.0804
2609,136685.8619
2610,104148.15591
2611,136745.62819
2612,142976.16349
2613,119945.78681
2614,122475.01983
2615,155456.31487
2616,179321
2617,179321
2618,224066.7709
2619,222437.41382
2620,166431.28302
2621,163308.5631
2622,179321
2623,241069.26103
2624,179321
2625,393397.88789
2626,164202.43608
2627,193550.01228
2628,454648.76502
2629,528499.83729
2630,282186.77658
2631,478262.83639
2632,346156.64535
2633,179321
2634,350652.12607
2635,136645.18689
2636,224752.13367
2637,124292.15781
2638,219700.03549
2639,179321
2640,141475.67843
2641,113685.25852
2642,204398.3462
2643,110374.60565
2644,121084.80872
2645,101777.05549
2646,99857.126547
2647,103733.89844
2648,139920.7481
2649,129340.0705
2650,187545.77047
2651,143789.50878
2652,367946.2504
2653,247320.74587
2654,293448.56786
2655,179321
2656,307212.01126
2657,335462.17708
2658,294703.96805
2659,263651.40515
2660,323667.48525
2661,179321
2662,345782.90831
2663,273376.65478
2664,281728.1477
2665,179321
2666,317300.84466
2667,172941.05113
2668,194625.46608
2669,184013.5196
2670,274861.31964
2671,194625.46608
2672,180874.37814
2673,188403.35084
2674,186177.63681
2675,172335.14432
2676,211789.35342
2677,193324.14735
2678,227996.86084
2679,179321
2680,296456.06992
2681,410193.23869
2682,179321
2683,179321
2684,179321
2685,270391.18257
2686,179321
2687,288782.04311
2688,241440.66955
2689,179321
2690,378985.94325
2691,198413.1233
2692,137632.547
2693,226473.47175
2694,137013.89404
2695,177777.1343
2696,179321
2697,179321
2698,163350.552
2699,174512.80701
2700,168416.49943
2701,150203.98029
2702,136780.89619
2703,132847.43905
2704,133789.52857
2705,179321
2706,120027.61474
2707,129985.81309
2708,125586.83807
2709,107465.58507
2710,123056.33711
2711,505110.16267
2712,280653.32328
2713,180669.73644
2714,157971.42237
2715,172116.85074
2716,170294.2669
2717,190439.88508
2718,241298.88482
2719,144275.87912
2720,202025.72256
2721,118926.25727
2722,148440.39093
2723,134359.14833
2724,120860.27753
2725,128495.4011
2726,179321
2727,186968.52636
2728,169410.66327
2729,128388.4602
2730,130481.05067
2731,126842.78187
2732,131647.04798
2733,167056.73927
2734,161595.61138
2735,126877.28013
2736,149942.65116
2737,126492.58629
2738,163932.17053
2739,174443.47288
2740,153551.00148
2741,179321
2742,179321
2743,131961.90557
2744,179321
2745,144537.49351
2746,120397.33642
2747,143640.33967
2748,119270.47639
2749,166534.22519
2750,123693.13192
2751,117385.4849
2752,179321
2753,179321
2754,179321
2755,179321
2756,179321
2757,89616.778343
2758,79095.985259
2759,147230.75687
2760,132457.84178
2761,140999.83456
2762,146587.71961
2763,179233.62567
2764,150519.63248
2765,252054.24172
2766,179321
2767,89624.327906
2768,138335.73026
2769,133344.72904
2770,151283.48419
2771,120616.07047
2772,111297.89975
2773,137264.66075
2774,128948.78463
2775,179321
2776,133451.33444
2777,135232.70327
2778,87697.177213
2779,116835.20819
2780,112922.39212
2781,93375.227053
2782,88392.470688
2783,86374.477046
2784,109593.40891
2785,124232.19488
2786,52800.121197
2787,179321
2788,67376.980211
2789,167891.32989
2790,91766.72324
2791,114338.41717
2792,64310.022682
2793,150428.70093
2794,179321
2795,135330.22109
2796,114814.94534
2797,185283.06734
2798,116889.90204
2799,97753.92791
2800,85470.09498
2801,107871.16389
2802,122641.34248
2803,208657.31403
2804,179321
2805,101963.19175
2806,114127.27799
2807,118998.89558
2808,130713.51292
2809,139948.39866
2810,122127.08424
2811,150040.65465
2812,132551.95211
2813,179321
2814,220837.74192
2815,118388.9444
2816,250534.458
2817,161194.60349
2818,121190.12499
2819,176425.85243
2820,114240.73577
2821,179321
2822,122526.29452
2823,343781.20916
2824,160264.75666
2825,133888.00975
2826,133310.71008
2827,159739.94558
2828,211738.4628
2829,179321
2830,179321
2831,197684.90885
2832,259301.48569
2833,314425.18073
2834,179321
2835,223110.98511
2836,191165.01434
2837,153764.45361
2838,143418.62236
2839,189128.02744
2840,179321
2841,227583.04851
2842,228958.84664
2843,179321
2844,165097.73867
2845,128683.0882
2846,179321
2847,169427.25216
2848,220833.34382
2849,241163.84363
2850,179321
2851,234746.3528
2852,224357.56842
2853,220393.31182
2854,146291.00102
2855,179321
2856,201760.53062
2857,191240.37603
2858,201250.28761
2859,118423.7119
2860,115559.67572
2861,125088.67508
2862,162201.96548
2863,119961.11962
2864,214735.52044
2865,137464.59865
2866,155422.18854
2867,179321
2868,126529.07882
2869,130666.55577
2870,179321
2871,103959.72353
2872,71619.393393
2873,121393.42799
2874,131978.8734
2875,143235.24247
2876,164898.8097
2877,128271.72178
2878,194954.22258
2879,132897.56605
2880,123832.59181
2881,171728.59028
2882,177682.77371
2883,204963.67069
2884,179321
2885,179321
2886,192916.65723
2887,179321
2888,117417.13134
2889,68640.632039
2890,179321
2891,136874.17397
2892,58528.210294
2893,79061.313212
2894,63824.015304
2895,315935.99986
2896,276474.48392
2897,180829.47325
2898,176809.09287
2899,233064.77918
2900,150618.12571
2901,233560.28775
2902,212310.69789
2903,269708.01503
2904,360633.13472
2905,77319.446786
2906,204952.56378
2907,102459.72852
2908,122149.41255
2909,205766.96476
2910,76514.001864
2911,179321
2912,144130.67272
2913,88461.421521
2914,82671.875023
2915,82671.875023
2916,88461.421521
2917,146760.4653
2918,110520.36366
2919,212926.53121
